Airline name ,Travel  Time,Number of  Stoppage ,Ticket prize(Doller),Departure  Airport,Departure Time,1st Stoppage Waiting time,1st Stoppage,2nd Stoppage Waiting time,2nd Stoppage,3rd Stoppage Waiting time,3rd Stoppage,Destination Airport,Arrival Time,Arrival Date,Time of the year ,Departure Date
Air France,35:05:00,2 Stops,587,JFK,6:30 PM,4:25,AMS,3:25,DEL,,,BOM,4:05 AM,4/9/2021,April,4/7/2021
Air France,36:45:00,2 Stops,587,JFK,5:30 PM,5:25,AMS,3:25,DEL,,,BOM,4:05 AM,4/9/2021,April,4/7/2021
Air France,40:05:00,2 Stops,587,EWR,5:10 PM,1:01,BOS,3:25,DEL,,,BOM,4:05 AM,4/9/2021,April,4/7/2021
Air France,41:45:00,2 Stops,587,JFK,4:30 PM,1:27,BOS,3:25,DEL,,,BOM,4:05 AM,4/9/2021,April,4/7/2021
KLM-Royal Dutch,42:05:00,1 Stop,589,JFK,6:30 PM,1:27,BOS,,,,,BOM,12:30 AM,4/9/2021,April,4/7/2021
KLM-Royal Dutch,43:25:00,1 Stop,589,JFK,5:35 PM,2:07,BOS,,,,,BOM,12:30 AM,4/9/2021,April,4/7/2021
KLM-Royal Dutch,33:50:00,2 Stops,591,JFK,4:29 PM,3:37,BOS,3:50,CDG,,,BOM,12:05 AM,4/9/2021,April,4/7/2021
KLM-Royal Dutch,35:25:00,2 Stops,591,LGA,4:00 PM,3:31,BOS,3:50,CDG,,,BOM,12:05 AM,4/9/2021,April,4/7/2021
Air France,36:46:00,2 Stops,591,LGA,4:00 PM,3:37,BOS,3:50,CDG,,,BOM,12:05 AM,4/9/2021,April,4/7/2021
Air France,37:15:00,2 Stops,591,JFK,1:59 PM,1:04,BOS,5:40,CDG,,,BOM,12:05 AM,4/9/2021,April,4/7/2021
Air France,37:15:00,2 Stops,591,JFK,1:59 PM,2:14,BOS,3:50,CDG,,,BOM,12:05 AM,4/9/2021,April,4/7/2021
KLM-Royal Dutch,40:36:00,2 Stops,591,LGA,1:59 PM,1:16,BOS,3:50,CDG,,,BOM,12:05 AM,4/9/2021,April,4/7/2021
KLM-Royal Dutch,40:36:00,2 Stops,591,JFK,1:59 PM,2:36,BOS,3:50,CDG,,,BOM,12:05 AM,4/9/2021,April,4/7/2021
KLM-Royal Dutch,40:36:00,2 Stops,594,LGA,6:00 PM,1:42,BOS,3:00,AMS,,,BOM,12:30 AM,4/9/2021,April,4/7/2021
KLM-Royal Dutch,40:36:00,2 Stops,594,EWR,5:00 PM,3:02,BOS,3:00,AMS,,,BOM,12:30 AM,4/9/2021,April,4/7/2021
KLM-Royal Dutch,35:00:00,2 Stops,594,JFK,4:29 PM,3:46,BOS,4:15,AMS,,,BOM,12:30 AM,4/9/2021,April,4/7/2021
KLM-Royal Dutch,36:40:00,2 Stops,594,JFK,4:29 PM,1:41,BOS,3:00,AMS,,,BOM,12:30 AM,4/9/2021,April,4/7/2021
KLM-Royal Dutch,37:11:00,2 Stops,594,LGA,4:00 PM,5:06,BOS,4:15,AMS,,,BOM,12:30 AM,4/9/2021,April,4/7/2021
KLM-Royal Dutch,37:11:00,2 Stops,594,LGA,4:00 PM,3:52,BOS,3:00,AMS,,,BOM,12:30 AM,4/9/2021,April,4/7/2021
KLM-Royal Dutch,38:20:00,2 Stops,594,LGA,1:59 PM,1:47,BOS,4:15,AMS,,,BOM,12:30 AM,4/9/2021,April,4/7/2021
KLM-Royal Dutch,38:20:00,2 Stops,594,LGA,1:59 PM,5:12,BOS,6:00,AMS,,,BOM,12:30 AM,4/9/2021,April,4/7/2021
KLM-Royal Dutch,41:41:00,2 Stops,594,LGA,1:59 PM,22:25,CDG,3:00,AMS,,,BOM,12:30 AM,4/9/2021,April,4/7/2021
KLM-Royal Dutch,41:41:00,2 Stops,594,JFK,1:59 PM,1:35,CDG,4:15,AMS,,,BOM,12:30 AM,4/9/2021,April,4/7/2021
KLM-Royal Dutch,41:41:00,2 Stops,594,JFK,1:59 PM,1:35,CDG,6:00,AMS,,,BOM,12:30 AM,4/9/2021,April,4/7/2021
KLM-Royal Dutch,41:41:00,2 Stops,594,JFK,1:59 PM,1:55,CDG,3:00,AMS,,,BOM,12:30 AM,4/9/2021,April,4/7/2021
Air France,41:41:00,1 Stop,597,JFK,11:55 PM,2:45,CDG,,,,,BOM,12:05 AM,4/10/2021,April,4/8/2021
Air France,41:41:00,2 Stops,607,JFK,5:30 PM,1:55,CDG,2:30,AMS,,,BOM,12:30 AM,4/9/2021,April,4/7/2021
KLM-Royal Dutch,64:00:00,2 Stops,607,JFK,5:30 PM,2:45,CDG,2:30,AMS,,,BOM,12:30 AM,4/9/2021,April,4/6/2021
Air France,35:30:00,2 Stops,608,JFK,5:30 PM,5:25,CDG,2:15,AMS,,,BOM,12:30 AM,4/9/2021,April,4/7/2021
Air France,35:30:00,2 Stops,608,JFK,5:30 PM,1:45,AMS,1:20,AMS,,,BOM,12:30 AM,4/9/2021,April,4/7/2021
KLM-Royal Dutch,35:30:00,2 Stops,608,JFK,5:30 PM,15:20,DEL,2:15,AMS,,,BOM,12:30 AM,4/9/2021,April,4/7/2021
KLM-Royal Dutch,35:30:00,2 Stops,608,JFK,5:30 PM,2:30,WAW,1:20,AMS,,,BOM,12:30 AM,4/9/2021,April,4/7/2021
Air France,35:30:00,1 Stop,629,EWR,5:10 PM,2:30,CDG,,,,,BOM,12:05 AM,4/9/2021,April,4/7/2021
KLM-Royal Dutch,35:30:00,1 Stop,631,JFK,9:20 PM,2:30,CDG,,,,,BOM,12:30 AM,4/9/2021,April,4/7/2021
Multiple,35:25:00,1 Stop,632,EWR,9:10 PM,1:30,CDG,,,,,BOM,3:00 PM,4/9/2021,April,4/7/2021
LOT Polish,29:00:00,1 Stop,632,JFK,10:20 PM,1:30,CDG,,,,,BOM,2:40 AM,4/9/2021,April,4/7/2021
Air France,53:40:00,2 Stops,649,JFK,4:30 PM,2:50,CDG,2:30,AMS,,,BOM,12:30 AM,4/9/2021,April,4/6/2021
KLM-Royal Dutch,30:50:00,2 Stops,649,JFK,4:30 PM,3:40,CDG,2:30,AMS,,,BOM,12:30 AM,4/9/2021,April,4/7/2021
KLM-Royal Dutch,37:10:00,2 Stops,650,JFK,6:30 PM,2:50,CDG,1:20,AMS,,,BOM,12:30 AM,4/9/2021,April,4/7/2021
Air France,37:10:00,2 Stops,650,JFK,6:30 PM,3:40,CDG,1:20,AMS,,,BOM,12:30 AM,4/9/2021,April,4/7/2021
Air France,33:50:00,2 Stops,650,JFK,4:30 PM,7:55,IST,2:15,AMS,,,BOM,12:30 AM,4/9/2021,April,4/7/2021
Air France,33:50:00,2 Stops,650,JFK,4:30 PM,3:25,IST,1:20,AMS,,,BOM,12:30 AM,4/9/2021,April,4/7/2021
KLM-Royal Dutch,37:10:00,2 Stops,650,JFK,4:30 PM,14:35,IST,2:15,AMS,,,BOM,12:30 AM,4/9/2021,April,4/7/2021
KLM-Royal Dutch,37:10:00,2 Stops,650,JFK,4:30 PM,1:40,ZRH,1:20,AMS,,,BOM,12:30 AM,4/9/2021,April,4/7/2021
Turkish,37:10:00,1 Stop,682,JFK,7:30 PM,3:40,ZRH,,,,,BOM,4:55 AM,4/9/2021,April,4/7/2021
Turkish,37:10:00,1 Stop,731,JFK,12:10 AM,22:20,ZRH,,,,,BOM,4:55 AM,4/8/2021,April,4/6/2021
Turkish,39:15:00,1 Stop,731,JFK,12:50 PM,23:05,ZRH,,,,,BOM,4:55 AM,4/9/2021,April,4/7/2021
SWISS,31:55:00,1 Stop,741,EWR,6:15 PM,1:20,CDG,,,,,BOM,9:40 PM,4/8/2021,April,4/6/2021
SWISS,50:35:00,1 Stop,741,JFK,4:30 PM,3:10,CDG,,,,,BOM,9:40 PM,4/8/2021,April,4/5/2021
SWISS,29:15:00,1 Stop,741,EWR,9:50 PM,1:25,FRA,,,,,BOM,9:40 PM,4/9/2021,April,4/7/2021
SWISS,32:20:00,1 Stop,741,JFK,8:55 PM,7:30,FRA,,,,,BOM,9:40 PM,4/9/2021,April,4/7/2021
Air France,63:40:00,2 Stops,753,JFK,4:30 PM,22:20,DEL,3:40,AMS,,,BOM,12:30 AM,4/9/2021,April,4/6/2021
Air France,65:15:00,2 Stops,754,EWR,5:10 PM,3:50,LHR,1:20,AMS,,,BOM,12:30 AM,4/9/2021,April,4/6/2021
Lufthansa,37:10:00,1 Stop,760,EWR,9:50 PM,10:45,LHR,,,,,BOM,1:00 AM,4/9/2021,April,4/7/2021
Lufthansa,35:50:00,1 Stop,760,JFK,3:55 PM,15:05,LHR,,,,,BOM,1:00 AM,4/9/2021,April,4/7/2021
Air India,29:00:00,1 Stop,785,JFK,12:30 PM,4:25,DXB,,,,,BOM,12:30 PM,4/9/2021,April,4/7/2021
American,38:55:00,1 Stop,814,EWR,6:05 PM,4:30,DEL,,,,,BOM,11:50 PM,4/8/2021,April,4/6/2021
American,63:50:00,1 Stop,814,EWR,6:05 PM,23:30,YUL,,,,,BOM,6:50 AM,4/9/2021,April,4/6/2021
American,33:35:00,1 Stop,814,EWR,6:05 PM,4:20,MUC,,,,,BOM,11:10 AM,4/9/2021,April,4/7/2021
Multiple,45:15:00,1 Stop,816,EWR,9:40 PM,4:40,MUC,,,,,BOM,4:20 AM,4/9/2021,April,4/7/2021
American,52:15:00,1 Stop,822,JFK,8:45 PM,6:15,NBO,,,,,BOM,4:05 AM,4/9/2021,April,4/6/2021
Air Canada,35:10:00,2 Stops,822,LGA,9:00 PM,10:20,NBO,8:10,DEL,,,BOM,8:00 AM,4/10/2021,April,4/8/2021
Multiple,35:50:00,1 Stop,840,EWR,5:30 PM,3:10,IST,,,,,BOM,11:10 PM,4/8/2021,April,4/6/2021
Multiple,82:10:00,1 Stop,840,JFK,5:25 PM,4:20,MUC,,,,,BOM,11:10 PM,4/8/2021,April,4/4/2021
Kenya,33:30:00,1 Stop,844,JFK,1:45 PM,4:40,MUC,,,,,BOM,1:30 AM,4/9/2021,April,4/7/2021
Kenya,33:35:00,1 Stop,844,JFK,1:45 PM,1:25,FRA,,,,,BOM,5:35 AM,4/9/2021,April,4/7/2021
Turkish,43:35:00,1 Stop,852,EWR,12:10 AM,2:50,DXB,,,,,BOM,4:55 AM,4/8/2021,April,4/6/2021
Lufthansa,50:20:00,1 Stop,859,EWR,5:30 PM,8:25,DXB,,,,,BOM,11:10 PM,4/8/2021,April,4/5/2021
Lufthansa,31:55:00,1 Stop,859,JFK,5:25 PM,1:05,LHR,,,,,BOM,11:10 PM,4/8/2021,April,4/6/2021
Lufthansa,33:30:00,1 Stop,861,JFK,9:50 PM,1:45,LHR,,,,,BOM,1:00 AM,4/9/2021,April,4/7/2021
Multiple,33:35:00,1 Stop,867,EWR,9:40 PM,2:20,LHR,,,,,BOM,2:30 AM,4/9/2021,April,4/7/2021
Multiple,29:00:00,1 Stop,867,EWR,9:40 PM,2:35,LHR,,,,,BOM,8:10 AM,4/9/2021,April,4/7/2021
American,32:00:00,1 Stop,874,JFK,8:55 PM,3:15,LHR,,,,,BOM,11:50 PM,4/8/2021,April,4/6/2021
American,41:40:00,1 Stop,874,JFK,8:10 PM,3:35,LHR,,,,,BOM,11:50 PM,4/8/2021,April,4/6/2021
American,28:45:00,1 Stop,874,JFK,7:35 PM,3:45,LHR,,,,,BOM,11:50 PM,4/8/2021,April,4/6/2021
American,30:10:00,1 Stop,874,JFK,7:12 PM,6:00,LHR,,,,,BOM,11:50 PM,4/8/2021,April,4/6/2021
American,30:45:00,1 Stop,874,JFK,6:50 PM,6:30,LHR,,,,,BOM,11:50 PM,4/8/2021,April,4/6/2021
American,31:48:00,1 Stop,874,JFK,6:30 PM,8:00,LHR,,,,,BOM,11:50 PM,4/8/2021,April,4/6/2021
American,32:10:00,1 Stop,874,JFK,6:04 PM,9:15,LHR,,,,,BOM,11:50 PM,4/8/2021,April,4/6/2021
American,32:30:00,1 Stop,874,JFK,11:00 PM,9:30,LHR,,,,,BOM,6:50 AM,4/9/2021,April,4/7/2021
American,33:36:00,1 Stop,874,JFK,10:23 PM,10:10,LHR,,,,,BOM,6:50 AM,4/9/2021,April,4/7/2021
American,37:00:00,1 Stop,874,JFK,8:55 PM,10:20,LHR,,,,,BOM,6:50 AM,4/9/2021,April,4/7/2021
American,37:37:00,1 Stop,874,JFK,7:35 PM,10:30,LHR,,,,,BOM,6:50 AM,4/9/2021,April,4/7/2021
American,40:25:00,1 Stop,874,JFK,7:12 PM,10:40,LHR,,,,,BOM,6:50 AM,4/9/2021,April,4/7/2021
American,42:25:00,1 Stop,874,JFK,6:50 PM,10:50,LHR,,,,,BOM,6:50 AM,4/9/2021,April,4/7/2021
American,43:28:00,1 Stop,874,JFK,11:00 PM,12:20,LHR,,,,,BOM,11:10 AM,4/9/2021,April,4/7/2021
American,43:50:00,1 Stop,874,JFK,6:30 PM,13:35,LHR,,,,,BOM,6:50 AM,4/9/2021,April,4/7/2021
American,44:00:00,1 Stop,874,JFK,6:04 PM,13:50,LHR,,,,,BOM,6:50 AM,4/9/2021,April,4/7/2021
American,44:10:00,1 Stop,874,JFK,10:23 PM,14:30,LHR,,,,,BOM,11:10 AM,4/9/2021,April,4/7/2021
American,45:16:00,1 Stop,874,JFK,8:55 PM,14:50,LHR,,,,,BOM,11:10 AM,4/9/2021,April,4/7/2021
American,45:17:00,1 Stop,874,JFK,7:35 PM,15:00,LHR,,,,,BOM,11:10 AM,4/9/2021,April,4/7/2021
American,47:25:00,1 Stop,874,JFK,7:12 PM,4:00,FRA,,,,,BOM,11:10 AM,4/9/2021,April,4/7/2021
American,50:05:00,1 Stop,874,JFK,6:50 PM,5:30,FRA,,,,,BOM,11:10 AM,4/9/2021,April,4/6/2021
American,50:28:00,1 Stop,874,JFK,6:30 PM,1:55,FRA,,,,,BOM,11:10 AM,4/9/2021,April,4/6/2021
American,50:50:00,1 Stop,874,JFK,6:04 PM,1:55,FRA,,,,,BOM,11:10 AM,4/9/2021,April,4/6/2021
Lufthansa,51:50:00,1 Stop,877,EWR,7:30 PM,4:30,FRA,,,,,BOM,1:00 AM,4/9/2021,April,4/6/2021
Lufthansa,52:16:00,1 Stop,877,EWR,6:10 PM,1:35,AMS,,,,,BOM,1:00 AM,4/9/2021,April,4/6/2021
Lufthansa,33:20:00,2 Stops,877,JFK,9:50 PM,9:20,LHR,6:05,DEL,,,BOM,9:15 AM,4/9/2021,April,4/7/2021
Lufthansa,35:20:00,2 Stops,877,EWR,9:50 PM,1:35,FRA,6:05,DEL,,,BOM,9:15 AM,4/9/2021,April,4/7/2021
Lufthansa,42:35:00,2 Stops,877,EWR,7:30 PM,1:05,LHR,6:05,DEL,,,BOM,9:15 AM,4/9/2021,April,4/7/2021
Lufthansa,42:35:00,2 Stops,878,EWR,5:55 PM,9:30,DEL,1:40,MUC,,,BOM,11:10 PM,4/8/2021,April,4/6/2021
SWISS,46:55:00,2 Stops,879,EWR,8:45 AM,2:45,CDG,1:15,ZRH,,,BOM,9:40 PM,4/8/2021,April,4/6/2021
Lufthansa,32:25:00,2 Stops,879,JFK,3:55 PM,1:25,MUC,3:45,MUC,,,BOM,11:10 PM,4/8/2021,April,4/6/2021
Lufthansa,45:25:00,2 Stops,881,EWR,6:00 PM,1:45,MUC,1:40,MUC,,,BOM,11:10 PM,4/8/2021,April,4/6/2021
Multiple,35:45:00,1 Stop,882,EWR,9:10 PM,1:40,AMS,,,,,BOM,9:15 AM,4/9/2021,April,4/7/2021
Lufthansa,32:20:00,2 Stops,883,EWR,6:30 PM,2:55,ADD,1:25,FRA,,,BOM,1:00 AM,4/9/2021,April,4/7/2021
Lufthansa,43:55:00,2 Stops,884,EWR,5:30 PM,1:10,LHR,3:10,FRA,,,BOM,1:00 AM,4/9/2021,April,4/7/2021
Lufthansa,35:00:00,2 Stops,884,JFK,5:25 PM,2:20,LHR,3:10,FRA,,,BOM,1:00 AM,4/9/2021,April,4/7/2021
Lufthansa,36:40:00,2 Stops,885,EWR,5:55 PM,1:20,LHR,3:10,FRA,,,BOM,1:00 AM,4/9/2021,April,4/7/2021
Ethiopian,36:45:00,1 Stop,886,EWR,9:45 PM,3:10,LHR,,,,,BOM,8:30 AM,4/9/2021,April,4/7/2021
Lufthansa,35:35:00,2 Stops,887,EWR,8:00 PM,1:10,LHR,1:05,FRA,,,BOM,1:00 AM,4/9/2021,April,4/7/2021
Lufthansa,41:55:00,2 Stops,887,EWR,7:00 PM,2:10,LHR,1:05,FRA,,,BOM,1:00 AM,4/9/2021,April,4/7/2021
Lufthansa,32:10:00,2 Stops,887,EWR,7:00 PM,9:00,LGW,2:05,FRA,,,BOM,1:00 AM,4/9/2021,April,4/7/2021
Lufthansa,33:50:00,2 Stops,887,EWR,6:00 PM,13:20,LGW,1:05,FRA,,,BOM,1:00 AM,4/9/2021,April,4/7/2021
Lufthansa,33:50:00,2 Stops,887,EWR,6:00 PM,1:45,BRU,3:05,FRA,,,BOM,1:00 AM,4/9/2021,April,4/7/2021
Lufthansa,35:30:00,2 Stops,887,EWR,6:00 PM,4:00,DOH,2:05,FRA,,,BOM,1:00 AM,4/9/2021,April,4/7/2021
American,35:30:00,1 Stop,890,JFK,8:05 PM,5:00,DOH,,,,,BOM,6:50 AM,4/9/2021,April,4/7/2021
American,35:30:00,1 Stop,890,JFK,8:05 PM,16:30,DOH,,,,,BOM,11:10 AM,4/9/2021,April,4/7/2021
Lufthansa,41:55:00,2 Stops,891,EWR,6:30 PM,1:40,DXB,2:40,FRA,,,BOM,1:00 AM,4/9/2021,April,4/7/2021
Qatar,48:55:00,1 Stop,902,JFK,8:05 PM,2:10,DXB,,,,,BOM,1:55 AM,4/9/2021,April,4/6/2021
Qatar,35:00:00,1 Stop,902,JFK,8:05 PM,3:45,DXB,,,,,BOM,2:40 AM,4/9/2021,April,4/7/2021
Qatar,33:40:00,1 Stop,905,JFK,8:05 PM,5:10,DXB,,,,,BOM,2:20 PM,4/9/2021,April,4/7/2021
Emirates,35:05:00,1 Stop,915,JFK,11:20 AM,3:55,DXB,,,,,BOM,2:10 PM,4/8/2021,April,4/6/2021
Emirates,54:05:00,1 Stop,915,JFK,11:00 PM,7:45,DXB,,,,,BOM,2:30 AM,4/9/2021,April,4/6/2021
Emirates,28:40:00,1 Stop,915,JFK,11:00 PM,8:15,DXB,,,,,BOM,4:20 AM,4/9/2021,April,4/7/2021
Emirates,30:00:00,1 Stop,915,JFK,11:20 AM,14:05,DXB,,,,,BOM,5:45 PM,4/8/2021,April,4/6/2021
Emirates,32:30:00,1 Stop,915,EWR,11:55 PM,15:40,DXB,,,,,BOM,8:10 AM,4/9/2021,April,4/7/2021
Emirates,34:15:00,1 Stop,915,JFK,11:00 PM,19:40,DXB,,,,,BOM,8:10 AM,4/9/2021,April,4/7/2021
Emirates,37:25:00,1 Stop,915,JFK,11:20 AM,12:05,CAI,,,,,BOM,8:50 PM,4/8/2021,April,4/6/2021
Emirates,39:00:00,1 Stop,915,JFK,11:20 AM,3:55,HEL,,,,,BOM,2:30 AM,4/9/2021,April,4/7/2021
Emirates,40:00:00,1 Stop,915,JFK,11:20 AM,2:35,AUH,,,,,BOM,4:20 AM,4/9/2021,April,4/7/2021
Emirates,49:00:00,1 Stop,915,JFK,11:20 AM,20:10,AUH,,,,,BOM,8:10 AM,4/9/2021,April,4/6/2021
Egyptair,52:10:00,1 Stop,942,JFK,12:00 PM,3:00,IST,,,,,BOM,2:00 AM,4/9/2021,April,4/6/2021
Finnair,58:40:00,1 Stop,950,JFK,10:55 PM,2:45,IST,,,,,BOM,5:15 AM,4/9/2021,April,4/6/2021
Etihad,47:10:00,1 Stop,952,JFK,10:40 PM,2:30,LHR,,,,,BOM,2:45 AM,4/9/2021,April,4/7/2021
Etihad,34:10:00,1 Stop,952,JFK,10:40 PM,14:35,LHR,,,,,BOM,8:25 PM,4/9/2021,April,4/7/2021
Turkish,30:35:00,1 Stop,981,JFK,12:10 AM,14:35,LHR,,,,,BOM,4:45 AM,4/8/2021,April,4/6/2021
Turkish,60:15:00,1 Stop,981,EWR,12:10 AM,7:30,IST,,,,,BOM,4:45 AM,4/8/2021,April,4/5/2021
Gulf Air Company,31:45:00,2 Stops,1009,JFK,7:12 PM,14:10,IST,4:30,BAH,,,BOM,4:55 AM,4/9/2021,April,4/7/2021
Gulf Air Company,31:45:00,2 Stops,1009,JFK,7:12 PM,20:55,ADD,8:10,BAH,,,BOM,8:55 PM,4/9/2021,April,4/7/2021
Gulf Air Company,40:13:00,2 Stops,1009,JFK,7:12 PM,1:49,BOS,16:25,BAH,,,BOM,4:55 AM,4/10/2021,April,4/8/2021
Turkish,66:53:00,1 Stop,1036,JFK,7:30 PM,1:55,BOS,,,,,BOM,4:45 AM,4/9/2021,April,4/6/2021
Turkish,80:13:00,1 Stop,1036,JFK,12:50 PM,2:15,BOS,,,,,BOM,4:45 AM,4/9/2021,April,4/5/2021
Ethiopian,39:05:00,1 Stop,1036,EWR,9:45 PM,1:32,BOS,,,,,BOM,2:05 AM,4/10/2021,April,4/8/2021
Qatar,50:25:00,2 Stops,1082,LGA,7:15 PM,3:40,LHR,2:20,DOH,,,BOM,1:55 AM,4/9/2021,April,4/6/2021
Qatar,70:50:00,2 Stops,1082,JFK,7:00 PM,15:45,LHR,2:20,DOH,,,BOM,1:55 AM,4/9/2021,April,4/6/2021
Qatar,35:10:00,2 Stops,1082,EWR,6:40 PM,5:20,DXB,2:20,DOH,,,BOM,1:55 AM,4/9/2021,April,4/7/2021
Qatar,35:25:00,2 Stops,1082,JFK,7:25 PM,2:20,LHR,3:20,DOH,,,BOM,2:40 AM,4/9/2021,April,4/7/2021
Gulf Air Company,35:45:00,2 Stops,1105,JFK,6:04 PM,7:40,LHR,4:30,BAH,,,BOM,4:55 AM,4/9/2021,April,4/7/2021
Gulf Air Company,35:45:00,2 Stops,1105,JFK,6:04 PM,1:10,LHR,16:25,BAH,,,BOM,4:55 AM,4/10/2021,April,4/8/2021
Emirates,42:01:00,1 Stop,1110,JFK,10:20 PM,9:30,LHR,,,,,BOM,8:10 AM,4/9/2021,April,4/7/2021
Multiple,82:01:00,1 Stop,1125,EWR,10:00 PM,1:10,LHR,,,,,BOM,1:50 AM,4/9/2021,April,4/5/2021
Virgin Atlantic,40:20:00,1 Stop,1242,JFK,11:00 PM,10:00,LHR,,,,,BOM,8:40 AM,4/9/2021,April,4/7/2021
Virgin Atlantic,30:20:00,2 Stops,1242,JFK,9:00 PM,4:10,LHR,5:35,DEL,,,BOM,7:35 AM,4/9/2021,April,4/7/2021
Virgin Atlantic,24:10:00,1 Stop,1242,JFK,9:00 PM,11:40,LHR,,,,,BOM,8:40 AM,4/9/2021,April,4/7/2021
Virgin Atlantic,25:05:00,2 Stops,1242,JFK,9:00 PM,12:30,LHR,6:35,DEL,,,BOM,8:50 AM,4/9/2021,April,4/7/2021
Virgin Atlantic,26:10:00,1 Stop,1242,JFK,8:30 PM,4:10,LHR,,,,,BOM,8:40 AM,4/9/2021,April,4/7/2021
Virgin Atlantic,26:20:00,2 Stops,1242,JFK,6:00 PM,22:45,LHR,5:35,DEL,,,BOM,7:35 AM,4/9/2021,April,4/7/2021
Virgin Atlantic,26:40:00,1 Stop,1242,JFK,7:00 PM,1:23,BOS,,,,,BOM,8:40 AM,4/9/2021,April,4/7/2021
Virgin Atlantic,28:05:00,1 Stop,1242,JFK,6:00 PM,4:39,BOS,,,,,BOM,8:40 AM,4/9/2021,April,4/7/2021
Virgin Atlantic,28:10:00,2 Stops,1242,JFK,6:00 PM,1:05,LHR,6:35,DEL,,,BOM,8:50 AM,4/9/2021,April,4/7/2021
Virgin Atlantic,29:10:00,1 Stop,1242,JFK,8:00 AM,1:45,LHR,,,,,BOM,8:40 AM,4/9/2021,April,4/7/2021
Virgin Atlantic,29:20:00,2 Stops,1246,LGA,8:00 PM,1:45,LHR,8:15,LHR,,,BOM,8:40 AM,4/9/2021,April,4/7/2021
Virgin Atlantic,39:10:00,2 Stops,1246,EWR,5:00 PM,2:20,LHR,8:15,LHR,,,BOM,8:40 AM,4/9/2021,April,4/7/2021
British,27:10:00,1 Stop,1256,JFK,8:55 PM,2:35,LHR,,,,,BOM,11:50 PM,4/8/2021,April,4/6/2021
British,30:10:00,1 Stop,1256,JFK,7:55 AM,3:15,LHR,,,,,BOM,11:10 AM,4/8/2021,April,4/6/2021
British,28:45:00,1 Stop,1256,JFK,8:10 PM,3:35,LHR,,,,,BOM,11:50 PM,4/8/2021,April,4/6/2021
British,29:05:00,1 Stop,1256,JFK,7:35 PM,3:50,LHR,,,,,BOM,11:50 PM,4/8/2021,April,4/6/2021
British,30:10:00,1 Stop,1256,JFK,7:12 PM,3:45,LHR,,,,,BOM,11:50 PM,4/8/2021,April,4/6/2021
British,30:45:00,1 Stop,1256,JFK,6:50 PM,6:00,LHR,,,,,BOM,11:50 PM,4/8/2021,April,4/6/2021
British,31:48:00,1 Stop,1256,JFK,6:30 PM,6:30,LHR,,,,,BOM,11:50 PM,4/8/2021,April,4/6/2021
British,32:10:00,1 Stop,1256,EWR,6:05 PM,8:00,LHR,,,,,BOM,11:50 PM,4/8/2021,April,4/6/2021
British,32:30:00,1 Stop,1256,JFK,6:04 PM,9:15,LHR,,,,,BOM,11:50 PM,4/8/2021,April,4/6/2021
British,33:35:00,1 Stop,1256,JFK,11:00 PM,9:30,LHR,,,,,BOM,6:50 AM,4/9/2021,April,4/7/2021
British,33:36:00,1 Stop,1256,JFK,10:23 PM,10:10,LHR,,,,,BOM,6:50 AM,4/9/2021,April,4/7/2021
British,37:00:00,1 Stop,1256,JFK,8:55 PM,10:20,LHR,,,,,BOM,6:50 AM,4/9/2021,April,4/7/2021
British,37:37:00,1 Stop,1256,JFK,7:35 PM,10:30,LHR,,,,,BOM,6:50 AM,4/9/2021,April,4/7/2021
British,40:25:00,1 Stop,1256,JFK,7:12 PM,10:45,LHR,,,,,BOM,6:50 AM,4/9/2021,April,4/7/2021
British,42:25:00,1 Stop,1256,JFK,6:50 PM,10:40,LHR,,,,,BOM,6:50 AM,4/9/2021,April,4/7/2021
British,43:28:00,1 Stop,1256,JFK,11:00 PM,10:50,LHR,,,,,BOM,11:10 AM,4/9/2021,April,4/7/2021
British,43:50:00,1 Stop,1256,JFK,6:30 PM,15:33,BOS,,,,,BOM,6:50 AM,4/9/2021,April,4/7/2021
British,44:00:00,1 Stop,1256,EWR,6:05 PM,9:00,LGW,,,,,BOM,6:50 AM,4/9/2021,April,4/7/2021
British,44:10:00,1 Stop,1256,JFK,6:04 PM,5:45,AUH,,,,,BOM,6:50 AM,4/9/2021,April,4/7/2021
British,45:15:00,1 Stop,1256,JFK,10:23 PM,3:55,HEL,,,,,BOM,11:10 AM,4/9/2021,April,4/7/2021
Virgin Atlantic,45:16:00,2 Stops,1258,JFK,6:00 AM,2:28,BOS,,LHR,,,BOM,8:40 AM,4/9/2021,April,4/7/2021
British,45:17:00,1 Stop,1272,JFK,8:05 PM,5:27,BOS,,,,,BOM,6:50 AM,4/9/2021,April,4/7/2021
Etihad,41:10:00,1 Stop,1279,JFK,10:40 PM,6:26,BOS,,,,,BOM,5:55 AM,4/9/2021,April,4/7/2021
Multiple,41:55:00,1 Stop,1380,JFK,10:55 PM,10:31,BOS,,,,,BOM,5:15 AM,4/9/2021,April,4/7/2021
Virgin Atlantic,35:45:00,2 Stops,1421,LGA,7:00 PM,12:59,BOS,8:15,LHR,,,BOM,8:40 AM,4/9/2021,April,4/7/2021
Virgin Atlantic,34:10:00,2 Stops,1421,LGA,4:00 PM,,,8:15,LHR,,,BOM,8:40 AM,4/9/2021,April,4/7/2021
